"state","date","year","fatalities","injured","total_victims"
"Virginia","05/29/2020","2020",0,5,5
"Virginia","03/20/2020","2020",0,4,4
"Washington","06/20/1994","1994",5,23,28
"Washington","03/25/2006","2006",7,2,9
"Washington","12/24/2007","2007",6,0,6
"Washington","09/02/2008","2008",6,4,10
"Washington","11/29/2009","2009",4,1,5
"Washington","04/04/2009","2009",5,0,5
"Washington","05/20/2012","2012",6,1,7
"Washington","05/30/2012","2012",5,1,6
"Washington","04/21/2013","2013",5,0,5
"Washington","09/15/2013","2013",0,6,6
"Washington","07/29/2013","2013",0,4,4
"Washington","03/31/2013","2013",3,2,5
"Washington","04/22/2013","2013",4,0,4
"Washington","10/24/2014","2014",5,1,6
"Washington","07/13/2014","2014",0,5,5
"Washington","01/27/2014","2014",1,4,5
"Washington","11/22/2015","2015",0,4,4
"Washington","09/23/2016","2016",5,0,5
"Washington","11/09/2016","2016",0,5,5
"Washington","08/20/2016","2016",0,5,5
"Washington","07/30/2016","2016",3,1,4
"Washington","07/15/2016","2016",3,1,4
"Washington","06/22/2016","2016",3,1,4
"Washington","02/26/2016","2016",5,0,5
"Washington","01/26/2016","2016",2,3,5
"Washington","09/13/2017","2017",1,3,4
"Washington","08/01/2017","2017",0,6,6
"Washington","01/27/2017","2017",4,0,4
"Washington","10/21/2018","2018",1,3,4
"Washington","07/20/2018","2018",1,4,5
"Washington","04/29/2018","2018",2,2,4
"Washington","11/21/2019","2019",0,4,4
"Washington","08/13/2019","2019",2,3,5
"Washington","07/26/2019","2019",1,3,4
"Washington","06/08/2019","2019",5,2,7
"Washington","10/31/2020","2020",0,5,5
"Washington","10/02/2020","2020",0,4,4
"Washington","07/27/2020","2020",1,3,4
"Washington","07/13/2020","2020",0,6,6
"Washington","01/22/2020","2020",1,7,8
"West Virginia","09/05/2011","2011",5,2,7
"West Virginia","05/19/2012","2012",4,0,4
"West Virginia","09/24/2013","2013",0,6,6
"West Virginia","07/26/2013","2013",4,0,4
"West Virginia","12/01/2014","2014",4,0,4
"West Virginia","05/14/2016","2016",1,3,4
"West Virginia","12/13/2020","2020",4,0,4
"West Virginia","12/08/2020","2020",6,0,6
"West Virginia","01/01/2020","2020",0,7,7
"Wisconsin","03/12/2005","2005",7,4,11
"Wisconsin","10/07/2007","2007",6,1,7
"Wisconsin","06/09/2007","2007",5,1,6
"Wisconsin","07/04/2008","2008",4,2,6
"Wisconsin","12/03/2009","2009",4,0,4
"Wisconsin","08/05/2012","2012",7,3,10
"Wisconsin","06/01/2013","2013",0,4,4
"Wisconsin","08/08/2014","2014",0,4,4
"Wisconsin","06/26/2014","2014",0,5,5
"Wisconsin","06/11/2015","2015",3,1,4
"Wisconsin","05/16/2015","2015",0,5,5
"Wisconsin","05/03/2015","2015",4,1,5
"Wisconsin","05/01/2015","2015",2,3,5
"Wisconsin","08/13/2016","2016",2,2,4
"Wisconsin","04/10/2016","2016",1,3,4
"Wisconsin","07/18/2017","2017",0,4,4
"Wisconsin","03/22/2017","2017",5,0,5
"Wisconsin","12/09/2018","2018",0,4,4
"Wisconsin","09/19/2018","2018",1,4,5
"Wisconsin","09/15/2018","2018",0,4,4
"Wisconsin","08/04/2018","2018",0,4,4
"Wisconsin","09/29/2019","2019",0,4,4
"Wisconsin","07/28/2019","2019",5,2,7
"Wisconsin","06/26/2019","2019",0,4,4
"Wisconsin","07/28/2019","2019",4,2,6
"Wisconsin","02/26/2020","2020",5,0,5
"Wisconsin","11/20/2020","2020",0,8,8
"Wisconsin","09/30/2020","2020",0,7,7
"Wisconsin","08/04/2020","2020",0,4,4
"Wisconsin","07/28/2020","2020",0,4,4
"Wisconsin","07/05/2020","2020",0,4,4
"Wisconsin","06/21/2020","2020",0,5,5
"Wisconsin","06/20/2020","2020",0,5,5
"Wisconsin","06/02/2020","2020",0,5,5
"Wisconsin","04/27/2020","2020",5,0,5
"Wyoming","07/07/2011","2011",4,1,5
"Wyoming","09/16/2019","2019",2,2,4
